Text;Top5%;Emoji_1;Emoji_2;Emoji_3;Emoji_4;Emoji_5;Pct_1;Pct_2;Pct_3;Pct_4;Pct_5
</b>   Driving down the street, lost in thought.;0.53436730429530144;48;11;63;16;24;0.240824;0.144491;0.0792561;0.0407956;0.0290007
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"MAX
</b>                   (to himself)
             It could work... If she handles the
             cops right, I could work...";0.29649564251303673;48;11;42;41;16;0.0940784;0.0662613;0.0611863;0.0402237;0.0347459
"</b>   He hits 'play' on the dash CD player. The Delfonics fill
   the cab of the Caddy.";0.53605745732784271;48;11;24;16;33;0.172012;0.147863;0.103901;0.0566396;0.0556418
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"CUT TO:
</b>";0.49852761998772621;16;48;24;47;11;0.178556;0.158602;0.0620775;0.0497987;0.0494941
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"BLACK
</b>";0.67679804563522339;48;16;24;11;47;0.345153;0.14078;0.0671017;0.0649077;0.0588555
</b>   A garage door is lifted open, revealing Ordell and Louis.;0.61655204556882381;16;24;47;63;30;0.237133;0.198786;0.0971941;0.0540901;0.029349
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"EXT. STORAGE FACLITY - DAY
</b>";0.87602866161614656;16;24;47;48;53;0.454255;0.270317;0.134341;0.00891219;0.00820307
"</b>   Ordell and Louis are at Mr. Robbie's storage facility. A
   VAN is backed up nect to the opening. The facility is
   pitch black. Ordell ahs a big flashlight in his hand.";0.25929883122444153;32;55;33;22;34;0.0761549;0.0703179;0.0379991;0.037837;0.03699
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             Check this out.";0.54936050623655319;24;48;16;47;11;0.171794;0.169004;0.0969726;0.0689739;0.0426164
</b>   He turns on the flashlight.;0.48170989751815796;16;24;47;48;50;0.300139;0.0764255;0.043244;0.0330498;0.0288519
"</b>   He shines the beam into darkness. We see the facility is
   filled to the gills with machine guns, shotguns, uzis, a
   rocket launcher, and handguns of many types.";0.54510434716939926;24;42;47;63;11;0.283458;0.0866727;0.0754527;0.0587881;0.0407326
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"LOUIS
</b>             How much is there?";0.39326014369726181;16;24;48;51;47;0.168083;0.0777913;0.0551194;0.0489123;0.043354
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             Over half-million dollars worth of
             merchandise.";0.34984715841710567;16;24;47;33;48;0.135696;0.11408;0.0400174;0.0305621;0.0294916
"</b>   Ordell opens the back doors of the van. They start
   unloading machine guns and boxes of ammo.";0.44019727595150471;42;24;51;16;44;0.264663;0.0654246;0.0445631;0.0394618;0.0260852
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"LOUIS
</b>             Can I ask you about Melanie?";0.35094392672181129;24;16;47;63;60;0.112371;0.0882662;0.0594065;0.0508165;0.0400832
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             Sure.";0.60503759235143661;16;48;24;47;11;0.249757;0.141188;0.128585;0.0477956;0.0377124
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"LOUIS
</b>             What's your relationship?";0.45766741596162319;16;24;47;51;41;0.208349;0.11104;0.0708629;0.0411381;0.0262781
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             She one of the women I got set up. I
             got Melanie in Hermosa Beach. I rent
             Simone a small house in Compton, and
             about four blocks away I got me this
             nineteen-year-old country girl named
             Sheronda. I found her waitin' for a
             bus two days outta Alabama, barefoot,
             country as a chicken coop. Took her
             to my house in Compton, told her it
             was Hollywood.";0.34615983441472054;24;47;11;8;16;0.149754;0.0856335;0.04198;0.0358447;0.0329471
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"LOUIS
</b>             She believed you?";0.33297049999237061;16;24;47;63;51;0.109789;0.0953637;0.0470146;0.0413525;0.0394501
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             Hell, yeah. To her dumb country ass,
             Compton is Hollywood. Close as she's
             ever been, anyway.";0.48611796088516712;48;11;30;24;42;0.206803;0.180736;0.0478899;0.0263564;0.0243325
</b>   They both laugh together.;0.56487193889915943;16;24;47;8;53;0.265195;0.14906;0.0801703;0.0404407;0.030006
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"LOUIS
</b>             Do you trust Melanie?";0.47520958632230759;63;24;16;18;47;0.167925;0.134406;0.0659549;0.0540583;0.0528652
</b>   Ordell stops unloading.;0.48524096980690956;16;24;63;48;47;0.144992;0.142378;0.0749118;0.0632332;0.0597264
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             If this is about you fucked Melanie,
             I don't give a damn. I ain't a fool.
             I leave you alone with a bitch like
             Melanie, you're gonna be fuckin' that
             twenty minutes after I'm out the
             door. So say ""thank you"" and I'll
             tell you, ""you're welcome.""";0.33404643833637238;30;11;48;42;46;0.144395;0.0644429;0.0454306;0.0431102;0.0366673
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"LOUIS
</b>             That's not what I meant when I asked
             did you trust her.";0.24594837427139282;46;16;55;34;24;0.0964457;0.0393841;0.0380956;0.03656;0.035463
</b>   Ordell looks at him.;0.42129353806376457;24;16;41;47;63;0.150899;0.104704;0.0569873;0.0544284;0.0542749
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             She tryin' to work your ass against
             me, ain't she?";0.28163107857108116;48;57;11;58;13;0.0833219;0.0587419;0.0531285;0.0483222;0.0381166
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"LOUIS
</b>             Yep.";0.53125830739736557;16;48;24;47;51;0.187032;0.124848;0.0916492;0.0673727;0.0603564
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             You didn't even hafta say it. I know
             the woman.";0.37804320827126503;16;24;47;48;13;0.130417;0.122693;0.0568004;0.0411993;0.0269335
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"LOUIS
</b>             Well, why the fuck keep her around?";0.33133265376091003;48;11;16;55;51;0.132522;0.0599652;0.0515516;0.044133;0.0431613
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>                   (smiling)
             'Cause she my fine little surfer gal.
             She can't do me no harm. Fact she
             think she can play you against me
             shows how little she knows. You could
             teach that bitch for days how it is
             'tween me an you, she never
             understand a damn word.";0.35528457909822464;11;48;24;47;63;0.112123;0.0897719;0.0783006;0.0416357;0.033453
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"LOUIS
</b>             Why do you let someone know your
             business you can't trust?";0.24975069239735603;41;51;55;13;48;0.0611927;0.0538797;0.0468897;0.0460002;0.0417884
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             I don't hafta trust her, I know her.";0.36673235148191452;24;48;13;56;47;0.100094;0.0878753;0.0679573;0.0594415;0.051364
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"LOUIS
</b>             What does that mean?";0.30576049536466599;16;51;48;11;46;0.0868947;0.0765415;0.0560206;0.0437262;0.0425776
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             You can't trust Melanie. But you can
             always trust Melanie to be Melanie.";0.45154445618391037;24;16;47;63;8;0.164192;0.10312;0.0854489;0.0589301;0.0398539
</b>   Louis starts unloading.;0.48054888844490051;24;16;48;47;63;0.174279;0.121171;0.0640228;0.0633027;0.0577736
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"LOUIS
</b>             I still don't understand why you keep
             her around.";0.22872311621904373;55;16;22;51;46;0.053883;0.0508482;0.0447748;0.0407587;0.0384585
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             I told you, man.
                   (smiling)
             She my fine little surfer gal.";0.34673149883747101;24;16;47;50;63;0.106548;0.0771776;0.0610465;0.0525358;0.0494236
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"EXT. MELANIE'S APARTMENT BUILDING - DAY
</b>";0.89047168847173452;16;24;47;48;53;0.413022;0.322259;0.139327;0.00815287;0.007711
"</b>   EXTREME CLOSEUP - Jackie's finger presses a small black
   button next to the
   handwritten name, ""M. RALSTON.""";0.47243306785821915;24;63;16;47;30;0.149772;0.111242;0.0995972;0.0614607;0.0503612
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"EXTREME CLOSEUP SPEAKER BOX
</b>";0.65534361824393272;48;16;11;24;47;0.389878;0.104482;0.0794059;0.0498125;0.031765
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"MELANIE'S VOICE (O.S.)
</b>                   (coming out of it)
             What?";0.54187088087201118;48;16;11;24;41;0.234826;0.108788;0.0857106;0.0804251;0.0321213
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>";0.70203310623764992;48;16;24;11;47;0.355919;0.139773;0.0764548;0.0726301;0.057256
</b>   Bends down to talk in the speaker.;0.5778474286198616;48;24;11;16;63;0.275113;0.0986369;0.0862965;0.0681851;0.0496158
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             It's Jackie.";0.56367957778275013;16;24;48;47;11;0.189526;0.17784;0.0857732;0.079815;0.030726
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"INT. MELANIE'S APARTMENT HALLWAY - DAY
</b>";0.45987830683588982;16;24;48;47;11;0.211031;0.0909564;0.0742197;0.0487589;0.0349126
</b>   Jackie walks down the hallway and finds the door.;0.48570672795176506;16;24;48;47;63;0.240545;0.106645;0.0518098;0.0496665;0.0370405
</b>   She rings the doorbell.;0.51358829438686371;24;16;47;63;30;0.175039;0.163582;0.0840347;0.0539893;0.0369427
"</b>   The door opens, she sees Melanie (for the first time) on
   the other side. Melanie, dressed in a t-shirt, cut offs,
   doesn't say a word - just turns around and walks away.";0.43926886469125748;24;63;16;47;50;0.143049;0.123952;0.0817554;0.0562012;0.0343111
"</b>   Once Melanie leaves, she sees Ordell standing inside the
   apartment, screwdriver in hand, yelling after Melanie;";0.37543927505612373;24;16;47;63;48;0.136903;0.0989785;0.0590788;0.0456055;0.0348738
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDEL
</b>             ... Now she's gonna pout...";0.35636528767645359;16;48;24;22;43;0.19568;0.0515402;0.04964;0.0310518;0.0284527
</b>   He turns his attention to Jackie.;0.58728578500449657;16;24;47;63;8;0.302455;0.142576;0.077554;0.0340838;0.0306172
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL (CONT'D)
</b>             Hey, Jackie, c'mon in.";0.36006351187825203;24;16;57;63;47;0.138678;0.0663522;0.0642111;0.0494627;0.041359
</b>   Jackie steps inside.;0.56973935291171074;16;24;47;63;33;0.237842;0.200978;0.0694982;0.0343319;0.027089
</b>   She sees Louis (for the first time) sitting on the couch.;0.58265896514058113;16;24;47;63;8;0.295721;0.129503;0.0771861;0.0445599;0.0356884
"</b>   Ordell says to Louis, but loud enough for Melanie in the
   other room to hear;";0.50788786634802818;16;24;63;47;8;0.225548;0.116551;0.0703518;0.0620597;0.0333773
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL (CONT'D)
</b>             She gonna hafta find her sandals...
             find her bag... find her
             sunglasses... take twenty damn
             minutes get her ass out the door.
                   (to Jackie)
             Jackie - his is Louis, Louis -
             Jackie. And the chick stompin' around
             in the other room is Melanie.";0.23568195849657059;19;31;51;55;11;0.0538721;0.0512062;0.0474116;0.0430022;0.0401899
"</b>   Melanie comes out of the bedroom with her sunglasses,
   sandals, bag strung across her shoulders and her keys in
   her hand. She makes a bee-line towards the door without
   saying nothin' to nobody.";0.4611785039305687;24;16;47;63;11;0.146087;0.106814;0.0768769;0.0667249;0.0646752
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL (CONT'D)
</b>             You have a nice time, hear?";0.46690119244158268;24;16;47;63;53;0.192277;0.131555;0.074892;0.0381743;0.0300026
</b>   The door SLAMS behind her.;0.44933354109525681;16;24;47;48;63;0.134781;0.132787;0.0634057;0.0607553;0.0576047
"</b>   Ordell looks to Jackie, raises his screwdriver and says;";0.51368901878595352;24;16;63;47;41;0.205033;0.107336;0.0897812;0.0796522;0.0318868
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL (CONT'D)
</b>             Drink?";0.38126451149582863;24;16;63;48;11;0.135063;0.0684262;0.0676017;0.0663328;0.0438409
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             I need to talk to you alone.";0.48509496822953224;16;48;24;47;46;0.171854;0.118165;0.0922848;0.0541052;0.0486862
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"EXT. MELANIE'S APARTMENT - BALCONY - DAY
</b>";0.87039324268698692;24;16;47;48;53;0.395997;0.296379;0.156344;0.0137754;0.00789823
</b>   Ordell and Jackie on the balcony.;0.50982586294412613;16;24;48;63;47;0.173354;0.127393;0.0756026;0.0751498;0.0583273
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             I don't want no more fuckin'
             surprises. We do this the way I laid
             it out, or we don't do it at all.";0.35921958833932877;48;11;56;13;42;0.124053;0.0839212;0.0690843;0.0486693;0.0334919
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             What the hell you talkin' bout?";0.46449175477027893;48;11;16;24;41;0.190626;0.126027;0.0666422;0.0414386;0.0397577
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             Sheronda passin' the money onto
             someone else, that's what the hell
             I'm talkin' 'bout.";0.61207116581499577;11;48;24;42;63;0.265576;0.248328;0.040851;0.0320666;0.0252496
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             How do you know she did that?";0.43712525069713593;16;24;48;47;22;0.238754;0.0735445;0.0569091;0.0339939;0.0339242
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             I was there, I saw her do it.";0.47447367757558823;48;16;24;11;47;0.180772;0.0972955;0.0845985;0.0651547;0.046653
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             Well, you weren't supposed to be
             there.";0.39881047606468201;16;48;24;22;46;0.186635;0.0709546;0.0678786;0.0367154;0.0366273
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             I know, but I hung around, 'cause I
             figured you'd try an' pull some shit
             like this.";0.39359609037637711;48;11;16;51;24;0.144965;0.143789;0.0471334;0.029769;0.0279394
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             Now, hold on there. I ain't pullin'
             no shit. It's my money, I can do
             whatever the fuck I wanna do with it.";0.53788073360919952;48;11;42;56;13;0.17352;0.130851;0.0966348;0.080322;0.0565531
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             Not when it's my ass on the line you
             don't. We do this my way or fuck it.";0.48423809185624123;48;13;11;56;42;0.195773;0.109248;0.0810254;0.0539775;0.0442138
</b>   Ordell tries to stop the hostile back and forth.;0.24461086466908455;16;42;38;30;24;0.0689719;0.0503279;0.0468598;0.041079;0.0373723
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             Just chill the fuck out, Jackie. It
             ain't no big thing. The woman you saw
             was my friend, Simone. She's the one
             gonna be receiving the money, so I
             just wanted her to see how it works.
             She'll be here any minute. Nice
             woman, you'll like her.";0.40807483345270157;48;11;13;24;38;0.181984;0.114333;0.042848;0.0348363;0.0340739
"</b>   Ordell opens the sliding glass and says to Louis in the
   living room;";0.59387465193867683;16;24;63;47;30;0.263199;0.124413;0.101867;0.0723466;0.0320501
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             Louis, call Simone and tell her to
             get her tail over here. We're waitin'
             on her ass.";0.31160662323236465;11;58;48;42;24;0.0781005;0.0708004;0.0707577;0.0507908;0.0411572
</b>   Louis gets up to make the call.;0.47753943875432014;16;48;24;11;63;0.130212;0.123808;0.0900808;0.0764355;0.0570031
"</b>   Ordell turns back to Jackie and smiles, holding up his
   screwdriver.";0.48857738822698593;24;16;63;47;7;0.173336;0.118434;0.0904009;0.0711113;0.0352956
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL (CONT'D)
</b>             I'm about ready for a refill. Sure I
             can't tempt you?";0.26714979857206345;48;54;11;50;44;0.0602094;0.0528428;0.0524434;0.0510183;0.0506359
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"INT. MELANIE'S APARTMENT - DAY
</b>";0.52344575896859169;16;48;24;47;11;0.245307;0.096966;0.0906619;0.0503562;0.0401549
"</b>   Ordell and Jackie sit on stools around the kitchen
   counter/bar. Louis sits with them on the phone, silent.";0.34216988086700439;16;24;30;51;63;0.111278;0.0964439;0.0530427;0.0410554;0.0403499
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             Nicolet and Dargus stop me at the
             airport and mark the bills.";0.26752407103776932;48;16;24;11;47;0.0628804;0.0613227;0.0575293;0.047939;0.0378526
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             Man, I don't like that part.";0.29364240169525146;46;48;16;56;43;0.0736948;0.0727178;0.0504716;0.049961;0.0467972
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             It washes off. I tell them we're
             doing it the same way as before.
             They'll follow Sheronda. I hate the
             idea of leaving her for a fall.";0.21519460156559944;16;55;32;37;42;0.0599203;0.0446441;0.0412353;0.0359406;0.0334542
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             She won't have no problems 'cause she
             don't know nothin'.";0.56609476357698441;48;11;24;13;47;0.264821;0.147488;0.0721288;0.0452517;0.0364057
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             Are you sure she don' know about the
             money?";0.34527209773659706;16;48;11;22;41;0.100914;0.0924846;0.0690743;0.0438192;0.0389801
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             She don't know shit about the money.";0.42318755760788918;48;13;11;24;31;0.143005;0.133225;0.0564791;0.0504978;0.0399815
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             What does she think she's gettin?";0.42928429320454597;48;16;11;51;41;0.168395;0.113276;0.0676558;0.044934;0.0350241
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             I told her this is a game us rich
             folks play, exchanging gifts. Like a
             scavenger hunt. She didn't know what
             that was neither.
                   (to Louis)
             No answer?";0.26082427427172661;48;11;16;24;55;0.070462;0.070103;0.0458842;0.0382836;0.0360914
</b>   Louis shakes his head.;0.52891433238983154;24;16;48;47;11;0.154674;0.152414;0.111219;0.0581276;0.0524803
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"LOUIS
</b>             Uh-huh.";0.54834660515189171;16;24;47;48;51;0.177482;0.140464;0.0920793;0.0859761;0.0523454
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             Hang it up, she's on her way. You
             gotta listen to this. This involves
             you.";0.37926345691084862;48;11;24;47;13;0.130409;0.117185;0.0669426;0.0326194;0.0321068
</b>   Louis hangs up the phone and joins the debriefing.;0.42615589126944542;16;24;63;48;11;0.13552;0.0888909;0.0884517;0.0602619;0.0530317
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL (CONT'D)
</b>             No, you gonna give her a
             Robinson's/May bag this time?";0.2815685011446476;24;16;63;41;47;0.09632;0.0590043;0.0547008;0.0387674;0.032776
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             Right, the one Simone gives me.
             Simone and I'll make the switch at
             Robinson's/May. She knows what I look
             like?";0.29589565470814705;48;16;24;11;44;0.0850802;0.061473;0.0572763;0.0505686;0.0414976
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             She saw you with Sheronda. So Simone
             goes to the dress department with her
             Robinson's/May bag.";0.32857571914792061;16;24;33;47;40;0.111604;0.0946823;0.044483;0.0432538;0.0345527
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             Designer clothes.";0.61552120745182037;48;24;11;47;16;0.237734;0.204297;0.0832938;0.0511936;0.039003
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             She waits for you to go in the place
             where you try things on.";0.51614406332373619;16;24;48;47;11;0.153241;0.140736;0.110917;0.0570382;0.054212
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             The fitting room. There's a sign over
             the door.";0.47791117802262306;48;11;24;16;30;0.17652;0.129308;0.0695776;0.0586614;0.0438438
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"LOUIS
</b>             Why we doin' I there?";0.42021562159061432;16;48;24;11;47;0.098521;0.0951808;0.0912626;0.0805716;0.0546796
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             I have a hunch they'll be watchin'
             me. We can't risk switching bags out
             in the open or even in the dining
             area. That's why it has to be a
             woman, 'cause we do the switch in the
             fitting room.";0.22268884256482124;41;11;22;54;48;0.0853356;0.0454311;0.0321333;0.0313262;0.0284626
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             So you come out with her
             Robinson's/May bag, go meet Sheronda.
             Simone peeks out, waits for my man
             Louis here to give her a signal
             nobody's watchin'. She leaves the
             store, gets in her car - mission
             accomplished.";0.4838283360004425;24;63;47;41;8;0.128589;0.111896;0.106278;0.085068;0.0519974
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             Where you gonna be during all this?";0.52799383550882339;48;16;11;24;47;0.243585;0.0951963;0.0781724;0.0649232;0.0461172
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             I'm gonna be sittin' at the titty bar
             In downtown L.A. till my man over
             here calls me and gives me the O.K.
             sign.";0.3513321653008461;11;48;31;16;47;0.129812;0.0656279;0.0600257;0.0482189;0.0476476
</b>   Jackie's pager goes off. She looks at it.;0.38121362030506134;24;16;63;48;47;0.124614;0.0800422;0.0643272;0.0602081;0.0520222
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             I gotta go.";0.61149368435144424;48;16;24;11;30;0.291877;0.104972;0.0820825;0.0679445;0.0646183
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"INT. MELANIE'S APARTMENT - HALLWAY - DAY
</b>";0.44467991590499878;16;24;48;47;11;0.185645;0.100178;0.0717594;0.0473992;0.0396983
</b>   Ordell walks Jackie to the elevator.;0.48344210535287857;16;24;63;48;47;0.134595;0.128704;0.0792548;0.0775375;0.0633507
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             Who's paging you?";0.40369534119963646;16;24;47;48;63;0.187471;0.0863572;0.0482109;0.0442204;0.0374357
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"JACKIE
</b>             Ray, the A.T.F. guy.";0.57778878137469292;24;48;16;11;47;0.194227;0.183556;0.0708787;0.0680541;0.0610734
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
"ORDELL
</b>             That works on my nerves, you bein' so
             buddy-buddy with him.";0.58479220420122147;16;24;47;48;11;0.276124;0.167048;0.0572894;0.0572201;0.0271104
</b>;0.6023625023663044;16;24;47;48;63;0.359805;0.0915905;0.070295;0.042295;0.0383767
